Date,Open,High,Low,Close,Adj Close,Volume
2021-02-10,642.500000,647.150024,626.909973,631.919983,631.919983,352200
2021-02-11,636.299988,644.289978,626.109985,643.809998,643.809998,365300
2021-02-12,650.000000,689.000000,649.950012,662.349976,662.349976,533100
2021-02-16,661.309998,665.950012,647.460022,649.619995,649.619995,368300
2021-02-17,651.450012,658.450012,646.500000,655.719971,655.719971,121700
2021-02-18,653.770020,667.710022,649.000000,651.500000,651.500000,195400
2021-02-19,653.580017,656.710022,634.119995,637.010010,637.010010,381300
2021-02-22,632.809998,632.809998,602.500000,603.539978,603.539978,261000
2021-02-23,599.169983,599.169983,582.140015,594.479980,594.479980,279500
2021-02-24,592.080017,605.099976,584.010010,594.739990,594.739990,197800
2021-02-25,593.830017,596.510010,579.119995,582.450012,582.450012,264700
2021-02-26,588.599976,592.919983,578.000000,584.500000,584.500000,242300
2021-03-01,590.260010,602.359985,590.260010,597.299988,597.299988,157400
2021-03-02,598.880005,600.210022,586.679993,591.219971,591.219971,145400
2021-03-03,588.109985,589.719971,566.059998,566.869995,566.869995,130700
2021-03-04,563.390015,573.919983,553.020020,562.000000,562.000000,247500
2021-03-05,566.409973,571.429993,552.859985,567.919983,567.919983,208600
2021-03-08,565.179993,575.000000,553.979980,554.109985,554.109985,226500
2021-03-09,562.200012,575.669983,561.030029,561.940002,561.940002,189100
2021-03-10,566.000000,571.460022,557.400024,559.219971,559.219971,147300
2021-03-11,567.099976,574.590027,563.059998,568.900024,568.900024,218100
2021-03-12,561.669983,562.940002,555.440002,559.979980,559.979980,343800
2021-03-15,562.469971,574.309998,562.469971,569.549988,569.549988,198800
2021-03-16,568.380005,574.530029,554.760010,560.840027,560.840027,138500
2021-03-17,555.869995,570.679993,553.049988,566.440002,566.440002,150300
2021-03-18,564.570007,584.280029,562.190002,570.049988,570.049988,256800
2021-03-19,570.679993,576.299988,566.219971,568.929993,568.929993,251300
2021-03-22,571.549988,589.289978,571.549988,580.000000,580.000000,170100
2021-03-23,581.479980,581.479980,569.419983,571.000000,571.000000,116000
2021-03-24,573.320007,574.460022,555.159973,559.380005,559.380005,128300
2021-03-25,559.799988,561.700012,547.219971,559.059998,559.059998,213900
2021-03-26,563.799988,579.409973,559.340027,578.590027,578.590027,161800
2021-03-29,574.280029,576.280029,563.239990,570.039978,570.039978,208000
2021-03-30,568.450012,569.179993,563.090027,564.150024,564.150024,89900
2021-03-31,570.010010,576.619995,564.669983,571.169983,571.169983,180700
2021-04-01,572.840027,582.340027,569.460022,579.909973,579.909973,85400
2021-04-05,582.489990,588.590027,580.869995,582.799988,582.799988,91300
2021-04-06,579.950012,593.809998,578.270020,587.549988,587.549988,146600
2021-04-07,586.919983,586.919983,575.849976,576.640015,576.640015,105500
2021-04-08,581.859985,595.369995,581.039978,592.229980,592.229980,118100
2021-04-09,596.270020,602.849976,593.530029,602.570007,602.570007,125900
2021-04-12,602.049988,606.270020,599.020020,603.989990,603.989990,90000
2021-04-13,607.109985,621.000000,607.109985,614.849976,614.849976,89300
2021-04-14,613.320007,620.229980,604.190002,612.109985,612.109985,107000
2021-04-15,617.799988,632.270020,616.510010,624.789978,624.789978,98900
2021-04-16,624.750000,627.960022,618.530029,626.119995,626.119995,138200
2021-04-19,626.489990,633.630005,621.330017,629.590027,629.590027,100600
2021-04-20,632.539978,634.340027,621.419983,628.299988,628.299988,107200
2021-04-21,627.169983,637.169983,626.270020,634.309998,634.309998,121300
2021-04-22,632.409973,640.369995,629.929993,639.729980,639.729980,156900
2021-04-23,641.599976,645.580017,634.359985,640.419983,640.419983,85200
2021-04-26,640.700012,648.479980,638.630005,648.340027,648.340027,154500
2021-04-27,648.000000,650.679993,641.799988,648.719971,648.719971,116900
2021-04-28,645.200012,651.719971,640.830017,649.039978,649.039978,100300
2021-04-29,651.809998,651.809998,625.000000,640.729980,640.729980,164400
2021-04-30,640.030029,657.789978,622.909973,630.130005,630.130005,255100
2021-05-03,631.969971,634.489990,607.150024,610.000000,610.000000,159600
2021-05-04,603.869995,607.960022,593.289978,598.099976,598.099976,140400
2021-05-05,600.830017,606.140015,589.190002,601.369995,601.369995,237500
2021-05-06,598.140015,605.640015,592.070007,602.169983,602.169983,229400
2021-05-07,607.049988,615.320007,605.880005,608.010010,608.010010,137900
2021-05-10,611.320007,615.590027,602.210022,603.650024,603.650024,101500
2021-05-11,593.929993,598.159973,590.280029,596.380005,596.380005,166200
2021-05-12,592.030029,598.520020,582.500000,583.890015,583.890015,100100
2021-05-13,586.460022,595.239990,582.659973,590.969971,590.969971,101100
2021-05-14,593.219971,603.619995,592.099976,600.750000,600.750000,96800
2021-05-17,597.340027,600.140015,587.969971,589.739990,589.739990,109700
2021-05-18,587.010010,593.070007,581.750000,588.150024,588.150024,105000
2021-05-19,586.609985,589.549988,581.250000,588.630005,588.630005,72700
2021-05-20,588.590027,599.260010,588.590027,598.320007,598.320007,103600
2021-05-21,602.219971,602.219971,591.750000,594.739990,594.739990,86600
2021-05-24,599.640015,600.489990,592.049988,593.059998,593.059998,86400
2021-05-25,592.739990,596.020020,584.890015,592.929993,592.929993,146800
2021-05-26,590.900024,592.059998,580.010010,591.570007,591.570007,138600
2021-05-27,593.460022,600.809998,591.010010,598.570007,598.570007,191400
2021-05-28,603.659973,610.000000,601.710022,602.369995,602.369995,102500
2021-06-01,603.369995,607.109985,581.200012,581.460022,581.460022,164900
2021-06-02,580.000000,584.599976,576.739990,581.320007,581.320007,118100
2021-06-03,576.400024,584.289978,575.000000,581.590027,581.590027,125000
2021-06-04,582.969971,584.250000,575.020020,581.280029,581.280029,160300
2021-06-07,578.659973,583.369995,577.750000,579.580017,579.580017,157300
2021-06-08,584.000000,584.000000,575.000000,581.659973,581.659973,155800
2021-06-09,585.179993,586.309998,578.549988,581.159973,581.159973,300100
2021-06-10,580.500000,606.679993,577.849976,602.969971,602.969971,257900
2021-06-11,605.919983,605.919983,598.299988,601.679993,601.679993,95700
2021-06-14,602.969971,607.000000,598.309998,606.669983,606.669983,146000
2021-06-15,608.760010,610.979980,602.960022,609.270020,609.270020,98700
2021-06-16,610.520020,615.750000,608.840027,612.260010,612.260010,154200
2021-06-17,611.260010,619.000000,607.940002,617.599976,617.599976,115600
2021-06-18,616.010010,626.619995,616.010010,622.799988,622.799988,169100
2021-06-21,626.000000,627.320007,616.900024,625.669983,625.669983,81800
2021-06-22,624.270020,626.900024,621.080017,624.820007,624.820007,59900
2021-06-23,626.500000,627.940002,622.330017,625.849976,625.849976,67800
2021-06-24,629.190002,633.169983,626.679993,631.900024,631.900024,83400
2021-06-25,633.729980,636.619995,630.880005,633.559998,633.559998,109700
2021-06-28,635.140015,646.210022,633.919983,643.700012,643.700012,178200
2021-06-29,642.000000,647.960022,642.000000,645.559998,645.559998,73800
2021-06-30,644.289978,645.320007,636.799988,644.289978,644.289978,112300
2021-07-01,645.020020,659.450012,644.340027,657.710022,657.710022,139900
2021-07-02,660.000000,667.799988,656.169983,666.719971,666.719971,92400
2021-07-06,667.849976,672.539978,665.859985,667.400024,667.400024,153900
2021-07-07,669.890015,675.619995,665.500000,673.400024,673.400024,149300
2021-07-08,664.190002,677.580017,663.989990,672.700012,672.700012,76700
2021-07-09,672.849976,678.280029,669.330017,675.169983,675.169983,132700
2021-07-12,677.010010,680.770020,671.679993,673.979980,673.979980,98400
2021-07-13,672.299988,675.989990,664.179993,664.539978,664.539978,105600
2021-07-14,665.289978,668.750000,658.539978,658.599976,658.599976,82600
2021-07-15,655.500000,671.719971,655.500000,666.770020,666.770020,82600
2021-07-16,666.400024,676.950012,665.869995,674.780029,674.780029,99400
2021-07-19,673.020020,676.520020,667.789978,673.840027,673.840027,76400
2021-07-20,673.830017,679.909973,667.400024,668.419983,668.419983,121800
2021-07-21,669.270020,669.270020,647.770020,663.049988,663.049988,130200
2021-07-22,667.390015,677.760010,666.190002,675.409973,675.409973,80100
2021-07-23,676.909973,685.659973,672.539978,682.919983,682.919983,67900
2021-07-26,682.000000,687.729980,677.070007,685.559998,685.559998,85900
2021-07-27,686.700012,703.820007,684.929993,702.789978,702.789978,134300
2021-07-28,701.289978,710.789978,701.090027,705.979980,705.979980,98500
2021-07-29,707.340027,714.809998,704.859985,707.130005,707.130005,103500
2021-07-30,713.109985,756.520020,713.109985,739.510010,739.510010,293400
2021-08-02,742.960022,746.020020,720.309998,736.469971,736.469971,145500
2021-08-03,738.840027,756.640015,738.429993,745.690002,745.690002,116200
2021-08-04,746.840027,765.119995,746.840027,762.119995,762.119995,123900
2021-08-05,765.960022,766.250000,752.280029,763.659973,763.659973,120400
2021-08-06,762.510010,762.710022,749.650024,753.630005,753.630005,129400
2021-08-09,753.630005,758.609985,747.859985,756.609985,756.609985,133800
2021-08-10,757.929993,769.770020,757.929993,763.799988,763.799988,139400
2021-08-11,760.979980,760.979980,744.380005,752.690002,752.690002,137300
2021-08-12,752.710022,766.580017,750.080017,766.549988,766.549988,85200
2021-08-13,764.070007,778.299988,763.119995,778.299988,778.299988,73500
2021-08-16,779.640015,783.799988,771.489990,781.979980,781.979980,82800
2021-08-17,777.500000,781.950012,771.979980,780.479980,780.479980,116500
2021-08-18,778.780029,782.049988,768.039978,770.750000,770.750000,65300
2021-08-19,767.520020,779.989990,766.599976,776.250000,776.250000,101300
2021-08-20,779.169983,782.770020,772.690002,780.030029,780.030029,77400
2021-08-23,783.500000,787.869995,780.080017,782.869995,782.869995,79900
2021-08-24,779.679993,789.929993,778.599976,788.789978,788.789978,150500
2021-08-25,789.239990,802.390015,786.950012,798.530029,798.530029,83200
2021-08-26,798.450012,800.960022,787.700012,797.739990,797.739990,57600
2021-08-27,800.989990,806.530029,791.729980,792.409973,792.409973,84700
2021-08-30,792.409973,814.349976,792.409973,813.539978,813.539978,84600
2021-08-31,816.780029,816.780029,797.400024,804.820007,804.820007,144400
2021-09-01,801.429993,818.210022,801.429993,814.950012,814.950012,85400
2021-09-02,817.169983,832.700012,817.169983,825.770020,825.770020,120200
2021-09-03,822.729980,825.630005,811.349976,819.700012,819.700012,86600
2021-09-07,813.409973,817.200012,789.349976,806.320007,806.320007,192500
2021-09-08,805.940002,818.510010,800.039978,813.559998,813.559998,179600
2021-09-09,815.450012,815.450012,803.049988,810.789978,810.789978,101700
2021-09-10,816.609985,822.090027,811.210022,820.099976,820.099976,126500
2021-09-13,821.650024,821.650024,780.179993,791.989990,791.989990,145700
2021-09-14,796.419983,811.669983,788.080017,802.890015,802.890015,175200
2021-09-15,798.419983,807.049988,784.710022,790.080017,790.080017,226600
2021-09-16,789.390015,789.989990,776.179993,785.219971,785.219971,197700
2021-09-17,786.150024,794.479980,780.640015,788.349976,788.349976,335000
2021-09-20,776.049988,785.150024,774.090027,782.520020,782.520020,184500
2021-09-21,784.919983,790.780029,777.849976,785.510010,785.510010,224600
2021-09-22,789.710022,791.559998,781.140015,785.640015,785.640015,94400
2021-09-23,790.219971,801.770020,786.809998,797.340027,797.340027,102100
2021-09-24,796.190002,804.650024,790.640015,802.960022,802.960022,135700
2021-09-27,797.520020,797.520020,756.609985,766.500000,766.500000,124600
2021-09-28,760.590027,760.590027,740.409973,753.030029,753.030029,128000
2021-09-29,758.309998,769.789978,746.890015,749.270020,749.270020,114600
2021-09-30,753.900024,764.859985,744.719971,745.950012,745.950012,168000
2021-10-01,747.409973,747.409973,717.200012,741.919983,741.919983,104100
2021-10-04,738.200012,746.570007,725.700012,730.010010,730.010010,113400
2021-10-05,733.349976,740.619995,722.840027,723.869995,723.869995,116800
2021-10-06,723.200012,725.179993,713.619995,722.770020,722.770020,83800
2021-10-07,727.200012,740.809998,726.750000,731.440002,731.440002,93900
2021-10-08,733.869995,739.520020,716.590027,722.429993,722.429993,62500
2021-10-11,719.840027,726.179993,715.109985,718.500000,718.500000,59200
2021-10-12,723.479980,725.469971,703.669983,709.080017,709.080017,109600
2021-10-13,716.750000,726.049988,708.700012,708.840027,708.840027,116000
2021-10-14,718.280029,729.169983,718.219971,720.109985,720.109985,75000
2021-10-15,720.080017,725.469971,713.219971,721.479980,721.479980,100900
2021-10-18,721.869995,731.489990,715.150024,727.169983,727.169983,102200
2021-10-19,732.359985,739.869995,731.659973,732.760010,732.760010,76100
2021-10-20,739.369995,750.270020,738.710022,747.059998,747.059998,75000
2021-10-21,753.070007,764.700012,745.969971,759.849976,759.849976,102500
2021-10-22,763.239990,768.869995,749.669983,753.580017,753.580017,109800
2021-10-25,753.799988,771.859985,751.130005,770.479980,770.479980,79000
2021-10-26,772.000000,779.570007,766.250000,773.150024,773.150024,75000
2021-10-27,774.099976,774.099976,760.929993,764.619995,764.619995,79200
2021-10-28,769.710022,794.809998,760.580017,788.820007,788.820007,197700
2021-10-29,780.609985,798.969971,762.299988,794.679993,794.679993,158700
2021-11-01,797.270020,797.270020,782.190002,784.159973,784.159973,109800
2021-11-02,790.059998,795.909973,776.539978,779.080017,779.080017,115200
2021-11-03,782.070007,782.070007,763.270020,779.849976,779.849976,72200
2021-11-04,776.859985,784.109985,774.190002,783.219971,783.219971,54300
2021-11-05,773.820007,773.820007,712.219971,725.609985,725.609985,234300
2021-11-08,730.869995,736.590027,721.750000,732.130005,732.130005,121600
2021-11-09,731.090027,737.000000,726.799988,732.080017,732.080017,90500
2021-11-10,733.510010,742.210022,731.270020,733.960022,733.960022,227000
2021-11-11,737.750000,752.929993,736.090027,752.090027,752.090027,121400
2021-11-12,754.489990,759.489990,740.770020,756.280029,756.280029,68700
2021-11-15,759.950012,766.960022,752.280029,753.840027,753.840027,56700
2021-11-16,753.840027,779.349976,753.840027,770.979980,770.979980,86900
2021-11-17,776.859985,784.390015,767.380005,779.989990,779.989990,64500
2021-11-18,780.700012,780.700012,764.960022,772.349976,772.349976,71400
2021-11-19,781.659973,783.940002,775.409973,776.630005,776.630005,86900
2021-11-22,774.869995,774.869995,757.559998,757.599976,757.599976,78600
2021-11-23,751.940002,751.969971,732.729980,741.159973,741.159973,82400
2021-11-24,738.340027,739.469971,732.289978,736.799988,736.799988,59400
2021-11-26,744.940002,768.979980,741.359985,750.169983,750.169983,65500
2021-11-29,751.219971,761.299988,744.469971,749.559998,749.559998,82400
2021-11-30,752.570007,764.700012,744.890015,753.200012,753.200012,193500
2021-12-01,753.679993,771.690002,737.479980,755.559998,755.559998,152900
2021-12-02,752.119995,764.210022,745.750000,748.219971,748.219971,99600
2021-12-03,753.440002,756.840027,733.369995,741.380005,741.380005,95500
2021-12-06,743.729980,749.950012,730.599976,742.359985,742.359985,116600
2021-12-07,749.570007,765.619995,748.830017,752.369995,752.369995,118400
2021-12-08,758.979980,770.239990,751.039978,770.219971,770.219971,109600
2021-12-09,770.760010,770.760010,752.530029,753.789978,753.789978,86600
2021-12-10,755.000000,761.770020,740.599976,746.049988,746.049988,153600
2021-12-13,746.000000,768.489990,744.460022,752.200012,752.200012,153000
2021-12-14,744.760010,746.309998,714.969971,723.929993,723.929993,221400
2021-12-15,724.880005,747.460022,720.619995,744.349976,744.349976,206600
2021-12-16,742.659973,749.919983,733.260010,734.340027,734.340027,126000
2021-12-17,733.840027,743.830017,728.000000,731.460022,731.460022,354100
2021-12-20,731.909973,737.349976,718.200012,728.570007,728.570007,121400
2021-12-21,731.510010,740.640015,721.299988,739.909973,739.909973,124700
2021-12-22,739.909973,748.729980,737.520020,743.830017,743.830017,90000
2021-12-23,742.070007,754.960022,737.780029,746.260010,746.260010,79800
2021-12-27,751.669983,765.400024,749.820007,764.320007,764.320007,71400
2021-12-28,763.690002,763.809998,746.510010,747.760010,747.760010,65900
2021-12-29,747.500000,753.650024,741.380005,750.739990,750.739990,62800
2021-12-30,755.239990,761.530029,750.280029,758.650024,758.650024,57600
2021-12-31,756.260010,762.500000,752.619995,755.570007,755.570007,81500
2022-01-03,752.169983,752.169983,721.789978,735.419983,735.419983,111000
2022-01-04,732.559998,742.630005,695.000000,702.090027,702.090027,142400
2022-01-05,705.000000,715.330017,689.669983,694.429993,694.429993,140500
2022-01-06,685.140015,698.270020,677.750000,683.520020,683.520020,187800
2022-01-07,681.320007,695.609985,656.619995,663.159973,663.159973,120200
2022-01-10,655.309998,664.869995,643.650024,664.479980,664.479980,140300
2022-01-11,668.250000,678.690002,658.599976,674.979980,674.979980,133000
2022-01-12,672.849976,685.289978,662.820007,669.700012,669.700012,154400
2022-01-13,674.130005,674.130005,638.580017,639.159973,639.159973,137400
2022-01-14,633.559998,641.450012,619.869995,628.229980,628.229980,178100
2022-01-18,614.609985,621.169983,597.780029,599.799988,599.799988,213100
2022-01-19,602.530029,608.270020,597.599976,598.440002,598.440002,307400
2022-01-20,602.530029,606.049988,586.570007,587.400024,587.400024,223000
2022-01-21,586.909973,596.450012,579.659973,585.679993,585.679993,197600
2022-01-24,583.400024,584.950012,561.859985,583.960022,583.960022,278500
2022-01-25,574.659973,587.130005,558.510010,574.929993,574.929993,400200
2022-01-26,582.700012,587.929993,565.770020,572.049988,572.049988,231300
2022-01-27,574.650024,576.530029,560.619995,564.669983,564.669983,271900
2022-01-28,569.859985,597.239990,562.609985,593.000000,593.000000,227700
2022-01-31,594.929993,604.719971,590.960022,599.729980,599.729980,223800
2022-02-01,606.380005,611.849976,593.799988,609.880005,609.880005,239400
2022-02-02,615.580017,624.960022,610.169983,618.799988,618.799988,225700
2022-02-03,610.000000,631.169983,610.000000,622.900024,622.900024,254400
2022-02-04,620.570007,635.099976,619.659973,626.690002,626.690002,226900
2022-02-07,630.460022,637.450012,620.309998,625.059998,625.059998,185400
2022-02-08,618.880005,624.969971,614.020020,617.599976,617.599976,270200
2022-02-09,627.070007,643.260010,627.070007,637.210022,637.210022,242600
2022-02-10,624.799988,638.960022,623.479980,625.169983,625.169983,255200
2022-02-11,635.000000,670.619995,629.000000,629.799988,629.799988,505700
2022-02-14,623.510010,637.710022,616.820007,620.979980,620.979980,323700
2022-02-15,628.390015,640.530029,615.340027,617.690002,617.690002,265800
2022-02-16,612.909973,617.380005,603.250000,612.690002,612.690002,343100
2022-02-17,609.809998,613.190002,587.690002,588.229980,588.229980,314500
2022-02-18,591.010010,591.690002,577.849976,583.760010,583.760010,202000
2022-02-22,578.929993,588.669983,575.299988,582.880005,582.880005,288700
2022-02-23,584.909973,595.400024,571.000000,572.419983,572.419983,179800
2022-02-24,564.049988,598.580017,563.000000,598.429993,598.429993,241700
2022-02-25,606.289978,651.830017,605.250000,641.289978,641.289978,636300
2022-02-28,636.130005,638.640015,618.799988,625.960022,625.960022,289200
2022-03-01,624.330017,631.479980,611.820007,616.750000,616.750000,236000
2022-03-02,615.010010,623.369995,607.380005,611.880005,611.880005,226900
2022-03-03,611.950012,620.130005,605.030029,608.739990,608.739990,223400
2022-03-04,606.169983,606.169983,577.109985,582.539978,582.539978,206700
2022-03-07,584.590027,585.320007,549.669983,550.159973,550.159973,204900
2022-03-08,545.000000,548.479980,524.190002,524.570007,524.570007,220500
2022-03-09,547.890015,555.979980,540.320007,554.270020,554.270020,250900
2022-03-10,543.650024,551.619995,539.400024,541.340027,541.340027,147200
2022-03-10,543.650024,551.619995,539.400024,541.340027,541.340027,139527
Date,Open,High,Low,Close,Adj Close,Volume
2020-03-02,47.360001,48.860001,47.049999,48.820000,48.820000,3047100
2020-03-03,48.619999,49.820000,46.490002,47.250000,47.250000,2703700
2020-03-04,48.119999,49.480000,47.689999,49.380001,49.380001,2710400
2020-03-05,48.459999,48.790001,47.049999,47.360001,47.360001,3396800
2020-03-06,46.060001,47.130001,45.730000,46.750000,46.750000,2889600
2020-03-09,44.400002,45.779999,43.099998,44.049999,44.049999,3867100
2020-03-10,45.369999,45.980000,43.910000,45.820000,45.820000,2840500
2020-03-11,44.639999,44.740002,43.259998,43.779999,43.779999,2689200
2020-03-12,41.279999,42.119999,39.360001,39.439999,39.439999,3547700
2020-03-13,40.970001,42.090000,38.130001,40.580002,40.580002,3989000
2020-03-16,34.419998,37.099998,32.130001,32.250000,32.250000,3769600
2020-03-17,34.049999,34.049999,28.940001,31.469999,31.469999,6406600
2020-03-18,33.200001,33.990002,26.490000,29.620001,29.620001,6493900
2020-03-19,29.639999,32.830002,28.709999,31.950001,31.950001,5303700
2020-03-20,32.009998,32.849998,30.120001,31.049999,31.049999,4716500
2020-03-23,31.040001,31.150000,29.090000,29.379999,29.379999,3390400
2020-03-24,30.820000,31.770000,30.230000,31.440001,31.440001,3739200
2020-03-25,31.610001,33.200001,30.400000,32.259998,32.259998,4324900
2020-03-26,32.849998,34.259998,32.500000,34.020000,34.020000,4351300
2020-03-27,32.770000,34.090000,32.459999,33.259998,33.259998,2902200
2020-03-30,33.000000,35.360001,32.700001,35.000000,35.000000,3913600
2020-03-31,34.750000,35.389999,34.389999,35.099998,35.099998,4364500
2020-04-01,33.740002,34.340000,32.549999,32.700001,32.700001,3154200
2020-04-02,32.139999,34.240002,32.000000,34.060001,34.060001,2577500
2020-04-03,33.910000,34.340000,32.549999,32.820000,32.820000,2054000
2020-04-06,34.080002,36.320000,34.040001,35.860001,35.860001,2703900
2020-04-07,38.020000,38.889999,37.380001,37.770000,37.770000,3732700
2020-04-08,37.310001,39.660000,37.259998,39.380001,39.380001,2180500
2020-04-09,40.169998,41.669998,40.009998,41.110001,41.110001,3091900
2020-04-13,40.759998,41.070000,39.790001,40.959999,40.959999,4724800
2020-04-14,41.110001,42.660000,41.040001,42.009998,42.009998,2766300
2020-04-15,40.840000,41.639999,40.650002,41.330002,41.330002,2043500
2020-04-16,41.480000,42.000000,41.110001,41.459999,41.459999,2680200
2020-04-17,42.660000,43.790001,42.419998,43.790001,43.790001,2234000
2020-04-20,42.980000,44.320000,42.520000,43.240002,43.240002,3005700
2020-04-21,41.680000,43.259998,41.029999,42.349998,42.349998,2822600
2020-04-22,42.889999,43.189999,42.400002,42.880001,42.880001,2905400
2020-04-23,43.680000,46.340000,43.080002,45.380001,45.380001,4665900
2020-04-24,45.900002,47.459999,45.810001,47.110001,47.110001,3087800
2020-04-27,47.869999,49.900002,47.509998,49.509998,49.509998,2737800
2020-04-28,49.980000,50.500000,48.400002,48.689999,48.689999,3952400
2020-04-29,49.520000,50.060001,48.470001,48.950001,48.950001,3854400
2020-04-30,53.430000,53.450001,49.220001,50.099998,50.099998,9441300
2020-05-01,49.049999,49.689999,48.389999,49.400002,49.400002,3199800
2020-05-04,49.470001,50.259998,48.950001,49.930000,49.930000,2905900
2020-05-05,50.560001,51.430000,50.090000,50.279999,50.279999,2791000
2020-05-06,51.299999,52.369999,50.540001,52.009998,52.009998,3507700
2020-05-07,52.750000,53.250000,52.209999,52.939999,52.939999,2727900
2020-05-08,53.220001,53.400002,51.860001,51.990002,51.990002,2155200
2020-05-11,51.740002,53.000000,51.689999,52.810001,52.810001,1869400
2020-05-12,53.099998,53.470001,51.889999,51.889999,51.889999,1727000
2020-05-13,51.529999,52.360001,50.470001,51.349998,51.349998,2344200
2020-05-14,50.480000,51.509998,49.910000,51.410000,51.410000,2127400
2020-05-15,52.070000,52.459999,50.980000,51.930000,51.930000,2357200
2020-05-18,52.950001,53.990002,52.119999,52.480000,52.480000,2165500
2020-05-19,52.240002,53.480000,52.240002,52.889999,52.889999,2120500
2020-05-20,53.139999,54.580002,53.119999,53.980000,53.980000,2684100
2020-05-21,53.529999,53.930000,52.459999,52.560001,52.560001,2661300
2020-05-22,52.410000,52.680000,51.709999,52.330002,52.330002,2012800
2020-05-26,53.270000,53.580002,50.930000,51.099998,51.099998,2252600
2020-05-27,51.400002,51.430000,49.730000,51.389999,51.389999,2895400
2020-05-28,51.680000,53.200001,51.130001,52.320000,52.320000,1909700
2020-05-29,52.389999,53.180000,51.290001,53.000000,53.000000,3586200
2020-06-01,52.560001,53.799999,51.919998,53.250000,53.250000,1259700
2020-06-02,53.060001,53.130001,52.070000,52.669998,52.669998,1471400
2020-06-03,53.910000,54.619999,53.360001,53.689999,53.689999,4163500
2020-06-04,53.130001,53.759998,52.000000,52.320000,52.320000,2132500
2020-06-05,53.090000,53.580002,52.250000,52.410000,52.410000,3527300
2020-06-08,51.779999,53.320000,51.639999,53.110001,53.110001,1430800
2020-06-09,53.950001,53.950001,52.130001,52.750000,52.750000,2265600
2020-06-10,53.040001,53.259998,51.860001,52.009998,52.009998,1535300
2020-06-11,51.029999,51.330002,49.820000,50.459999,50.459999,2725600
2020-06-12,51.580002,51.770000,49.450001,50.150002,50.150002,3133300
2020-06-15,49.320000,52.590000,49.189999,52.400002,52.400002,2549500
2020-06-16,53.330002,53.889999,52.490002,52.830002,52.830002,2264600
2020-06-17,53.040001,53.330002,52.480000,52.639999,52.639999,2143800
2020-06-18,52.189999,53.119999,52.060001,53.070000,53.070000,2527400
2020-06-19,53.900002,55.279999,53.500000,55.160000,55.160000,6407500
2020-06-22,55.009998,55.500000,54.049999,55.209999,55.209999,3707400
2020-06-23,55.750000,55.959999,55.200001,55.500000,55.500000,3231000
2020-06-24,55.119999,55.250000,53.150002,53.669998,53.669998,4096900
2020-06-25,54.040001,54.779999,53.549999,54.570000,54.570000,2654300
2020-06-26,54.770000,54.950001,53.259998,53.520000,53.520000,2670900
2020-06-29,53.910000,53.980000,53.020000,53.330002,53.330002,2143300
2020-06-30,54.070000,57.320000,53.849998,57.000000,57.000000,3403400
2020-07-01,57.470001,57.480000,55.799999,56.970001,56.970001,1991100
2020-07-02,57.540001,58.720001,57.540001,57.860001,57.860001,3008800
2020-07-06,58.549999,59.139999,57.630001,57.860001,57.860001,2499700
2020-07-07,57.419998,57.820000,56.709999,56.849998,56.849998,1752900
2020-07-08,56.840000,57.750000,56.790001,57.619999,57.619999,1747200
2020-07-09,57.590000,57.919998,56.299999,57.470001,57.470001,1745100
2020-07-10,57.380001,58.290001,56.919998,57.700001,57.700001,2930900
2020-07-13,58.099998,59.689999,57.230000,57.500000,57.500000,2084800
2020-07-14,57.639999,59.470001,57.279999,59.430000,59.430000,2133000
2020-07-15,59.990002,60.590000,59.189999,60.259998,60.259998,1938300
2020-07-16,60.250000,60.250000,59.549999,59.959999,59.959999,1055100
2020-07-17,60.279999,62.290001,60.000000,61.880001,61.880001,2407200
2020-07-20,61.790001,61.830002,60.990002,61.430000,61.430000,1603000
2020-07-21,61.290001,62.380001,61.220001,61.840000,61.840000,1768800
2020-07-22,61.980000,62.689999,61.689999,62.169998,62.169998,1636500
2020-07-23,63.389999,63.599998,61.650002,61.939999,61.939999,2166900
2020-07-24,61.560001,61.889999,60.930000,61.750000,61.750000,2111900
2020-07-27,61.790001,62.869999,61.419998,62.689999,62.689999,1551900
2020-07-28,62.430000,62.750000,61.919998,62.099998,62.099998,1481800
2020-07-29,62.450001,64.209999,62.150002,64.000000,64.000000,2220500
2020-07-30,69.519997,70.150002,67.449997,69.709999,69.709999,4817500
2020-07-31,68.669998,70.349998,68.669998,69.779999,69.779999,2584000
2020-08-03,70.599998,71.489998,70.080002,71.320000,71.320000,2654900
2020-08-04,71.220001,72.209999,70.800003,72.059998,72.059998,1832900
2020-08-05,72.260002,73.629997,72.209999,73.320000,73.320000,2236400
2020-08-06,72.800003,73.250000,69.440002,70.250000,70.250000,3267000
2020-08-07,70.300003,71.300003,68.080002,68.550003,68.550003,3146300
2020-08-10,68.620003,68.730003,65.709999,65.900002,65.900002,2819200
2020-08-11,66.339996,66.339996,64.169998,65.790001,65.790001,2864200
2020-08-12,66.260002,68.550003,66.139999,67.989998,67.989998,1868400
2020-08-13,67.540001,68.769997,67.419998,68.120003,68.120003,1636300
2020-08-14,67.639999,68.019997,66.470001,66.809998,66.809998,1065600
2020-08-17,67.010002,68.480003,66.919998,68.080002,68.080002,1708500
2020-08-18,68.199997,68.629997,67.599998,67.800003,67.800003,1456400
2020-08-19,67.980003,68.419998,66.879997,67.040001,67.040001,2019600
2020-08-20,66.660004,67.379997,66.510002,67.080002,67.080002,1534600
